id,kind,label,layer,metrics,path,summary,tags
file:deliverables/literature_evidence_matrix.md,referenced_path,literature_evidence_matrix.md,deliverable,"{""lines"": 56, ""size_bytes"": 7294}",deliverables/literature_evidence_matrix.md,文献证据矩阵,"[""evidence"", ""literature"", ""matrix""]"
file:deliverables/literature_evidence_schema.md,referenced_path,literature_evidence_schema.md,deliverable,"{""lines"": 30, ""size_bytes"": 2828}",deliverables/literature_evidence_schema.md,Literature Evidence Extraction Schema,"[""evidence"", ""literature"", ""schema""]"
file:deliverables/main_chain_reconnection.md,referenced_path,main_chain_reconnection.md,deliverable,"{""lines"": 24, ""size_bytes"": 3339}",deliverables/main_chain_reconnection.md,主闭环链条回接审计,"[""chain"", ""main"", ""reconnection""]"
file:deliverables/manifest.json,referenced_path,manifest.json,deliverable,"{""lines"": 3074, ""size_bytes"": 266212}",deliverables/manifest.json,{,"[""manifest""]"
file:deliverables/matrix_shock_fast_proxy_control.md,referenced_path,matrix_shock_fast_proxy_control.md,deliverable,"{""lines"": 32, ""size_bytes"": 1315}",deliverables/matrix_shock_fast_proxy_control.md,基质冲击快代理与延迟感知控制,"[""control"", ""fast"", ""matrix"", ""proxy"", ""shock""]"
file:deliverables/minimal_grey_box_physics.md,referenced_path,minimal_grey_box_physics.md,deliverable,"{""lines"": 45, ""size_bytes"": 3092}",deliverables/minimal_grey_box_physics.md,最小灰箱物理机制增强,"[""box"", ""grey"", ""minimal"", ""physics""]"
file:deliverables/model_core_optimization/,referenced_path,model_core_optimization,governance_deliverable,{},deliverables/model_core_optimization/,,"[""core"", ""model"", ""optimization""]"
file:deliverables/model_core_optimization/agent_architecture_consolidation.md,file,agent_architecture_consolidation.md,governance_deliverable,"{""lines"": 419, ""size_bytes"": 56264}",deliverables/model_core_optimization/agent_architecture_consolidation.md,模型架构复盘与减冗治理,"[""agent"", ""architecture"", ""consolidation""]"
file:deliverables/model_core_optimization/agent_chain_retrospective.md,file,agent_chain_retrospective.md,governance_deliverable,"{""lines"": 16, ""size_bytes"": 1720}",deliverables/model_core_optimization/agent_chain_retrospective.md,Agent 链条复盘与承接顺序,"[""agent"", ""chain"", ""retrospective""]"
file:deliverables/model_core_optimization/catalyst_evidence_response_gate.md,referenced_path,catalyst_evidence_response_gate.md,governance_deliverable,"{""lines"": 46, ""size_bytes"": 3045}",deliverables/model_core_optimization/catalyst_evidence_response_gate.md,R8u110 Catalyst Evidence Response Gate,"[""catalyst"", ""evidence"", ""gate"", ""response""]"
file:deliverables/model_core_optimization/catalyst_field_package_slice.md,referenced_path,catalyst_field_package_slice.md,governance_deliverable,"{""lines"": 38, ""size_bytes"": 1767}",deliverables/model_core_optimization/catalyst_field_package_slice.md,R8u113 Catalyst Field Package Slice,"[""catalyst"", ""field"", ""package"", ""slice""]"
file:deliverables/model_core_optimization/catalyst_response_submission_kit.md,referenced_path,catalyst_response_submission_kit.md,governance_deliverable,"{""lines"": 42, ""size_bytes"": 2298}",deliverables/model_core_optimization/catalyst_response_submission_kit.md,R8u111 Catalyst Response Submission Kit,"[""catalyst"", ""kit"", ""response"", ""submission""]"
file:deliverables/model_core_optimization/catalyst_slice_r7_patch_candidate.md,referenced_path,catalyst_slice_r7_patch_candidate.md,governance_deliverable,"{""lines"": 36, ""size_bytes"": 1716}",deliverables/model_core_optimization/catalyst_slice_r7_patch_candidate.md,R8u114 Catalyst Slice To R7 Patch Candidate,"[""candidate"", ""catalyst"", ""patch"", ""r7"", ""slice""]"
file:deliverables/model_core_optimization/control_guardrail_backpropagation.md,file,control_guardrail_backpropagation.md,governance_deliverable,"{""lines"": 49, ""size_bytes"": 3269}",deliverables/model_core_optimization/control_guardrail_backpropagation.md,R4 控制 Guardrail 失败案例反写：灰箱机制与现场字段,"[""backpropagation"", ""control"", ""guardrail""]"
file:deliverables/model_core_optimization/control_replay_counterfactual_stress.md,file,control_replay_counterfactual_stress.md,governance_deliverable,"{""lines"": 56, ""size_bytes"": 4655}",deliverables/model_core_optimization/control_replay_counterfactual_stress.md,R3 Agent49/52 控制 Replay 反事实压力测试,"[""control"", ""counterfactual"", ""replay"", ""stress""]"
file:deliverables/model_core_optimization/core_interface_consolidation.md,referenced_path,core_interface_consolidation.md,governance_deliverable,"{""lines"": 67, ""size_bytes"": 4488}",deliverables/model_core_optimization/core_interface_consolidation.md,Core Interface Consolidation Facade,"[""consolidation"", ""core"", ""interface""]"
file:deliverables/model_core_optimization/engineering_model_governance_adapter.md,referenced_path,engineering_model_governance_adapter.md,governance_deliverable,"{""lines"": 123, ""size_bytes"": 7345}",deliverables/model_core_optimization/engineering_model_governance_adapter.md,Engineering Model Governance Adapter,"[""adapter"", ""engineering"", ""governance"", ""model""]"
file:deliverables/model_core_optimization/execution_prompt.md,referenced_path,execution_prompt.md,governance_deliverable,"{""lines"": 22, ""size_bytes"": 1953}",deliverables/model_core_optimization/execution_prompt.md,后续 Codex / Agent 执行 Prompt,"[""execution"", ""prompt""]"
file:deliverables/model_core_optimization/external_activation_operator_action_packet.md,referenced_path,external_activation_operator_action_packet.md,governance_deliverable,"{""lines"": 68, ""size_bytes"": 4564}",deliverables/model_core_optimization/external_activation_operator_action_packet.md,External Activation Operator Action Packet,"[""action"", ""activation"", ""external"", ""operator"", ""packet""]"
file:deliverables/model_core_optimization/external_activation_router.md,referenced_path,external_activation_router.md,governance_deliverable,"{""lines"": 56, ""size_bytes"": 4708}",deliverables/model_core_optimization/external_activation_router.md,External Activation Router,"[""activation"", ""external"", ""router""]"
file:deliverables/model_core_optimization/external_evidence_matrix.md,referenced_path,external_evidence_matrix.md,governance_deliverable,"{""lines"": 25, ""size_bytes"": 15794}",deliverables/model_core_optimization/external_evidence_matrix.md,外部方法 Evidence Matrix,"[""evidence"", ""external"", ""matrix""]"
file:deliverables/model_core_optimization/external_package_acquisition_maturity_gate.md,referenced_path,external_package_acquisition_maturity_gate.md,governance_deliverable,"{""lines"": 33, ""size_bytes"": 1568}",deliverables/model_core_optimization/external_package_acquisition_maturity_gate.md,External Package Acquisition Maturity Gate,"[""acquisition"", ""external"", ""gate"", ""maturity"", ""package""]"
file:deliverables/model_core_optimization/external_package_operator_action_packet.md,referenced_path,external_package_operator_action_packet.md,governance_deliverable,"{""lines"": 67, ""size_bytes"": 5584}",deliverables/model_core_optimization/external_package_operator_action_packet.md,External Package Operator Action Packet,"[""action"", ""external"", ""operator"", ""package"", ""packet""]"
file:deliverables/model_core_optimization/external_package_readiness_board.md,referenced_path,external_package_readiness_board.md,governance_deliverable,"{""lines"": 45, ""size_bytes"": 4779}",deliverables/model_core_optimization/external_package_readiness_board.md,External Package Readiness Board,"[""board"", ""external"", ""package"", ""readiness""]"
file:deliverables/model_core_optimization/field_activation_matrix.md,referenced_path,field_activation_matrix.md,governance_deliverable,"{""lines"": 117, ""size_bytes"": 11565}",deliverables/model_core_optimization/field_activation_matrix.md,Field Activation Matrix,"[""activation"", ""field"", ""matrix""]"
file:deliverables/model_core_optimization/field_control_replay_package_preflight.md,referenced_path,field_control_replay_package_preflight.md,governance_deliverable,"{""lines"": 61, ""size_bytes"": 2470}",deliverables/model_core_optimization/field_control_replay_package_preflight.md,Field Control Replay Package Preflight,"[""control"", ""field"", ""package"", ""preflight"", ""replay""]"
file:deliverables/model_core_optimization/field_missingness_replay_package_preflight.md,referenced_path,field_missingness_replay_package_preflight.md,governance_deliverable,"{""lines"": 60, ""size_bytes"": 2400}",deliverables/model_core_optimization/field_missingness_replay_package_preflight.md,Field Missingness Replay Package Preflight,"[""field"", ""missingness"", ""package"", ""preflight"", ""replay""]"
file:deliverables/model_core_optimization/field_supported_kg_edge_package_preflight.md,referenced_path,field_supported_kg_edge_package_preflight.md,governance_deliverable,"{""lines"": 57, ""size_bytes"": 2221}",deliverables/model_core_optimization/field_supported_kg_edge_package_preflight.md,Field-Supported KG Edge Package Preflight,"[""edge"", ""field"", ""kg"", ""knowledge_graph"", ""package"", ""preflight"", ""supported""]"
file:deliverables/model_core_optimization/focused_catalyst_response_merge.md,referenced_path,focused_catalyst_response_merge.md,governance_deliverable,"{""lines"": 49, ""size_bytes"": 3983}",deliverables/model_core_optimization/focused_catalyst_response_merge.md,R8u112 Focused Catalyst Response Merge Preflight,"[""catalyst"", ""focused"", ""merge"", ""response""]"
file:deliverables/model_core_optimization/formal_search_ai_nonlegal_review_brief.md,file,formal_search_ai_nonlegal_review_brief.md,governance_deliverable,"{""lines"": 38, ""size_bytes"": 4606}",deliverables/model_core_optimization/formal_search_ai_nonlegal_review_brief.md,Formal Search AI Nonlegal Review Brief,"[""ai"", ""brief"", ""formal"", ""nonlegal"", ""review"", ""search""]"
file:deliverables/model_core_optimization/formal_search_nonlegal_review_operator_packet.md,referenced_path,formal_search_nonlegal_review_operator_packet.md,governance_deliverable,"{""lines"": 74, ""size_bytes"": 7610}",deliverables/model_core_optimization/formal_search_nonlegal_review_operator_packet.md,Formal Search Nonlegal Review Operator Packet,"[""formal"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""search""]"
file:deliverables/model_core_optimization/goal_iteration_trace.md,referenced_path,goal_iteration_trace.md,governance_deliverable,"{""lines"": 14, ""size_bytes"": 1555}",deliverables/model_core_optimization/goal_iteration_trace.md,Goal 十轮迭代收敛记录,"[""goal"", ""iteration"", ""trace""]"
file:deliverables/model_core_optimization/governance_recovery_integrity_audit.md,referenced_path,governance_recovery_integrity_audit.md,governance_deliverable,"{""lines"": 91, ""size_bytes"": 4850}",deliverables/model_core_optimization/governance_recovery_integrity_audit.md,Governance Recovery Integrity Audit,"[""audit"", ""governance"", ""integrity"", ""recovery""]"
file:deliverables/model_core_optimization/governance_report.md,referenced_path,governance_report.md,governance_deliverable,"{""lines"": 229, ""size_bytes"": 23291}",deliverables/model_core_optimization/governance_report.md,Agent50 模型核心优化治理报告,"[""governance"", ""report""]"
file:deliverables/model_core_optimization/grey_box_calibration_collection_work_order.md,referenced_path,grey_box_calibration_collection_work_order.md,governance_deliverable,"{""lines"": 46, ""size_bytes"": 3506}",deliverables/model_core_optimization/grey_box_calibration_collection_work_order.md,Grey-Box Calibration Collection Work Order,"[""box"", ""calibration"", ""collection"", ""grey"", ""order"", ""work""]"
file:deliverables/model_core_optimization/grey_box_calibration_package_preflight.md,referenced_path,grey_box_calibration_package_preflight.md,governance_deliverable,"{""lines"": 65, ""size_bytes"": 2664}",deliverables/model_core_optimization/grey_box_calibration_package_preflight.md,Grey-Box Calibration Package Preflight,"[""box"", ""calibration"", ""grey"", ""package"", ""preflight""]"
file:deliverables/model_core_optimization/grey_box_submission_readiness_gate.md,referenced_path,grey_box_submission_readiness_gate.md,governance_deliverable,"{""lines"": 46, ""size_bytes"": 1984}",deliverables/model_core_optimization/grey_box_submission_readiness_gate.md,Grey-Box Submission Readiness Gate,"[""box"", ""gate"", ""grey"", ""readiness"", ""submission""]"
file:deliverables/model_core_optimization/issue_priority_ranking.md,referenced_path,issue_priority_ranking.md,governance_deliverable,"{""lines"": 35, ""size_bytes"": 8297}",deliverables/model_core_optimization/issue_priority_ranking.md,当前问题优先级排序,"[""issue"", ""priority"", ""ranking""]"
file:deliverables/model_core_optimization/model_core_goal.md,referenced_path,model_core_goal.md,governance_deliverable,"{""lines"": 73, ""size_bytes"": 7213}",deliverables/model_core_optimization/model_core_goal.md,全局 Goal：低成本传感循环式水处理智能灰箱闭环系统,"[""core"", ""goal"", ""model""]"
file:deliverables/model_core_optimization/model_maturity_patent_paper_audit.md,file,model_maturity_patent_paper_audit.md,governance_deliverable,"{""lines"": 241, ""size_bytes"": 14537}",deliverables/model_core_optimization/model_maturity_patent_paper_audit.md,模型成熟度、专利可写性与论文可写性审计,"[""audit"", ""maturity"", ""model"", ""paper"", ""patent""]"
file:deliverables/model_core_optimization/new_core_interface_candidate_gate.md,referenced_path,new_core_interface_candidate_gate.md,governance_deliverable,"{""lines"": 42, ""size_bytes"": 4258}",deliverables/model_core_optimization/new_core_interface_candidate_gate.md,New Core Interface Candidate Gate,"[""candidate"", ""core"", ""gate"", ""interface"", ""new""]"
file:deliverables/model_core_optimization/nonlegal_prior_art_seed_matrix.md,file,nonlegal_prior_art_seed_matrix.md,governance_deliverable,"{""lines"": 75, ""size_bytes"": 10597}",deliverables/model_core_optimization/nonlegal_prior_art_seed_matrix.md,非法律 Prior-Art 种子矩阵,"[""art"", ""matrix"", ""nonlegal"", ""prior"", ""seed""]"
file:deliverables/model_core_optimization/observation_contract_merge.md,file,observation_contract_merge.md,governance_deliverable,"{""lines"": 96, ""size_bytes"": 6773}",deliverables/model_core_optimization/observation_contract_merge.md,R2 Agent48/51/54 观测契约合并,"[""contract"", ""merge"", ""observation""]"
file:deliverables/model_core_optimization/observation_response_bridge.md,referenced_path,observation_response_bridge.md,governance_deliverable,"{""lines"": 39, ""size_bytes"": 2381}",deliverables/model_core_optimization/observation_response_bridge.md,R8u109 Observation Response Bridge,"[""bridge"", ""observation"", ""response""]"
file:deliverables/model_core_optimization/preliminary_formal_search_result_package.md,file,preliminary_formal_search_result_package.md,governance_deliverable,"{""lines"": 52, ""size_bytes"": 3599}",deliverables/model_core_optimization/preliminary_formal_search_result_package.md,Preliminary Formal Search Result Package,"[""formal"", ""package"", ""preliminary"", ""result"", ""search""]"
